#?RADIANCE
/home/user/software/misc/Radiance-5.0/bin//oconv perezsky.mat sky_sg.rad material.rad building.rad road.rad waterbody.rad lower.rad
/home/user/software/misc/Radiance-5.0/bin//rtrace -I -faa -oov -ab 2 -ad 1024
SOFTWARE= RADIANCE 5.0 lastmod Tue Dec 26 10:34:55 SGT 2017 by user on gopalanh_ws
CAPDATE= 2019:09:04 14:17:32
GMT= 2019:09:04 06:17:32
FORMAT=ascii

-2.112760e+01	-2.254623e+00	1.100000e-04	9.043610e+02	9.043610e+02	9.043610e+02	
6.295914e+00	-1.292200e+01	1.100000e-04	8.996981e+02	8.996981e+02	8.996981e+02	
-1.353963e+00	8.540997e+00	1.100000e-04	9.067682e+02	9.067682e+02	9.067682e+02	
-2.613517e+01	2.124317e+01	1.100000e-04	9.047724e+02	9.047724e+02	9.047724e+02	
3.487120e+01	2.389067e+01	1.100000e-04	9.041846e+02	9.041846e+02	9.041846e+02	
-7.552797e+00	2.705064e+00	1.100000e-04	9.238067e+02	9.238067e+02	9.238067e+02	
3.471673e+01	2.570243e+01	1.100000e-04	9.043578e+02	9.043578e+02	9.043578e+02	
-5.329514e+00	-3.043630e+00	1.100000e-04	9.359809e+02	9.359809e+02	9.359809e+02	
5.329514e+00	3.043630e+00	1.100000e-04	1.144919e+02	1.144919e+02	1.144919e+02	
3.989477e+00	-9.316390e+00	1.100000e-04	8.866392e+02	8.866392e+02	8.866392e+02	
3.311956e+01	-1.798230e+01	1.100000e-04	9.040977e+02	9.040977e+02	9.040977e+02	
4.447710e+01	3.527990e+01	1.100000e-04	9.043754e+02	9.043754e+02	9.043754e+02	
2.366017e+01	3.609054e+01	1.100000e-04	9.040890e+02	9.040890e+02	9.040890e+02	
-5.233487e+00	4.282980e+00	1.100000e-04	9.362916e+02	9.362916e+02	9.362916e+02	
6.575834e+00	-1.276080e+01	1.100000e-04	8.995769e+02	8.995769e+02	8.995769e+02	
3.529563e+00	-1.986144e+01	1.100000e-04	9.024914e+02	9.024914e+02	9.024914e+02	
-2.559610e+01	2.291480e+00	1.100000e-04	9.049846e+02	9.049846e+02	9.049846e+02	
-1.424030e+00	7.522050e+00	1.100000e-04	9.069550e+02	9.069550e+02	9.069550e+02	
3.282100e+01	-1.301070e+01	1.100000e-04	9.041523e+02	9.041523e+02	9.041523e+02	
-1.159273e+01	2.437853e+01	1.100000e-04	9.043289e+02	9.043289e+02	9.043289e+02	
-1.301070e+01	-3.282100e+01	1.100000e-04	9.038679e+02	9.038679e+02	9.038679e+02	
1.576460e+01	2.652900e+01	1.100000e-04	9.042928e+02	9.042928e+02	9.042928e+02	
1.672953e+01	1.647037e+01	1.100000e-04	9.042657e+02	9.042657e+02	9.042657e+02	
-1.201690e+01	6.156910e+00	1.100000e-04	9.072759e+02	9.072759e+02	9.072759e+02	
2.112760e+01	2.254623e+00	1.100000e-04	9.033137e+02	9.033137e+02	9.033137e+02	
9.505067e+00	-5.715463e+00	1.100000e-04	8.883396e+02	8.883396e+02	8.883396e+02	
1.390493e+01	-3.453017e+01	1.100000e-04	9.046804e+02	9.046804e+02	9.046804e+02	
-2.029170e+01	6.092864e+00	1.100000e-04	9.044526e+02	9.044526e+02	9.044526e+02	
-6.029530e+00	6.893260e-01	1.100000e-04	9.348250e+02	9.348250e+02	9.348250e+02	
-1.267913e+01	-8.287770e-01	1.100000e-04	9.079412e+02	9.079412e+02	9.079412e+02	
-2.335933e+01	3.309703e+00	1.100000e-04	9.045727e+02	9.045727e+02	9.045727e+02	
-8.361923e+00	-4.721453e+00	1.100000e-04	9.137152e+02	9.137152e+02	9.137152e+02	
4.251177e+00	-6.289957e+00	1.100000e-04	8.357878e+02	8.357878e+02	8.357878e+02	
6.480370e-01	1.704777e+01	1.100000e-04	9.040083e+02	9.040083e+02	9.040083e+02	
1.146603e+01	-3.005917e+01	1.100000e-04	9.041896e+02	9.041896e+02	9.041896e+02	
-3.600597e+01	-2.862380e+01	1.100000e-04	9.041470e+02	9.041470e+02	9.041470e+02	
-2.270813e+00	1.633043e+01	1.100000e-04	9.040562e+02	9.040562e+02	9.040562e+02	
6.560544e+00	3.114300e+00	1.100000e-04	1.624361e+02	1.624361e+02	1.624361e+02	
2.161867e+00	1.384923e+01	1.100000e-04	9.046486e+02	9.046486e+02	9.046486e+02	
-6.560543e+00	-3.114300e+00	1.100000e-04	9.278975e+02	9.278975e+02	9.278975e+02	
4.575393e+01	1.821290e+01	1.100000e-04	9.042722e+02	9.042722e+02	9.042722e+02	
-2.471786e+01	3.424760e+01	1.100000e-04	9.038466e+02	9.038466e+02	9.038466e+02	
-1.371690e+00	6.706614e+00	1.100000e-04	9.056165e+02	9.056165e+02	9.056165e+02	
